BB45CHm0167 0.678965130132 -0.0251594226555 0.2 -0.5 1.5 0.7 1.3 1.2 1.36 -0.17
BB45CHm0168 1.10723151274 1.0649361767 0.9 0.3 1.3 1.2 0.4 0.9 -0.14 -0.29
BB45CHm0176 1.93518304861 2.63563707884 1.8 2.6 2.0 2.7 0.2 0.1 -0.09 -0.06
BB45CHm0180 2.03259589744 2.3469620907 1.7 2.2 2.4 2.9 0.7 0.7 0.26 0.01
BB45CHm0181 0.0270178722265 0.893680505017 -0.5 0.3 1.0 1.8 1.5 1.5 0.54 1.22
BB45CHm0191 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 0.52 0.07
BB45CHm0194 1.37851709686 -0.194045568622 1.2 -0.5 1.6 0.1 0.4 0.6 0.19 0.33
BB45CHm0199 0.950367170231 0.69381381217 0.4 0.2 1.7 1.4 1.3 1.2 0.88 0.41
BB45CHm0202 -0.0322431038336 -0.0524425440106 -0.5 -0.5 0.5 0.6 1.0 1.1 -0.47 -0.63
BB45CHm0209 -0.0322431038336 -0.0524425440106 -0.5 -0.5 0.5 0.6 1.0 1.1 -0.27 -0.09
BB45CHm0210 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.52 0.20
BB45CHm0211 -0.0192132739084 -0.0400246642431 -0.5 -0.5 0.6 0.6 1.1 1.1 -0.03 0.03
BB45CHm0217 -0.0192132739084 -0.0400246642431 -0.5 -0.5 0.6 0.6 1.1 1.1 0.20 0.41
BB45CHm0219 0.584122031962 0.979207520818 0.3 0.7 1.0 1.3 0.7 0.6 0.33 -0.28
BB45CHm0223 2.11034366766 2.28022166785 1.9 2.1 2.3 2.5 0.4 0.4 -0.25 0.06
BB45CHm0229 3.45498796816 3.88877993612 3.3 3.4 3.7 4.5 0.4 1.1 0.16 0.39
BB45CHm0233 -0.0532376699145 -0.072577261392 -0.5 -0.5 0.4 0.5 0.9 1.0 0.39 0.32
BB45CHm0234 0.929201321634 0.463300487764 0.5 0.1 1.4 1.1 0.9 1.0 -0.38 -0.49
BB45CHm0239 2.17838391827 1.82987103931 1.9 1.5 2.5 2.2 0.6 0.7 0.77 0.43
BB45CHm0240 -0.00361025112064 -0.0251594226555 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.07 0.13
BB45CHm0243 1.40179974211 0.672852511276 1.2 0.4 2.2 1.0 1.0 0.6 0.02 -0.33
BB45CHm0246 0.954564377542 0.695517396123 0.6 0.3 1.4 1.2 0.8 0.9 -0.14 0.05
BB45CHm0252 2.17290371876 1.35245908753 2.0 1.1 2.4 1.8 0.4 0.7 0.41 0.69
BB45CHm0262 2.63706272788 2.51568245602 2.4 2.3 3.0 2.9 0.6 0.6 0.34 0.37
BB45CHm0263 2.24061137926 1.31496022481 2.2 1.2 2.3 1.4 0.1 0.2 0.45 0.22
BB45CHm0265 0.955267105954 -0.0165949884843 0.4 -0.5 1.9 0.8 1.5 1.3 0.25 0.23
BB45CHm0271 0.970520765181 -0.0329301779244 0.5 -0.5 1.7 0.7 1.2 1.2 -0.20 -0.05
BB45CHm0275 2.27828478194 1.29758704564 2.1 1.1 2.5 1.6 0.4 0.5 0.59 0.59
BB45CHm0276 1.3408411025 2.45976694298 1.0 2.3 1.9 2.7 0.9 0.4 -0.37 -0.50
BB45CHm0282 -0.0434650460564 -0.0631986269848 -0.5 -0.5 0.5 0.5 1.0 1.0 0.17 0.44
BB45CHm0284 0.434913376194 -0.114713483629 0.2 -0.5 0.9 0.3 0.7 0.8 0.72 0.71
BB45CHm0289 2.18394835495 2.16781375307 1.9 1.6 2.6 3.3 0.7 1.7 0.00 -0.56
BB45CHm0290 -0.0259839862332 -0.0465092895973 -0.5 -0.5 0.6 0.6 1.1 1.1 -0.28 0.00
