,stability_sc
BB47nHm0330,1.2209454295774327
BB47nHm0334,-0.11694224832493806
BB47nHm0336,0.10339323019168084
BB47nHm0338,-0.5290917888445403
BB47nHm0340,0.7333756632500839
BB47nHm0342,-0.21859027720224045
BB47nHm0343,0.7231258104522329
BB47nHm0347,0.06394577843108759
BB47nHm0348,-0.12932319822674024
BB47nHm0351,-0.5042563199732261
BB47nHm0352,-0.23172976195701148
BB47nHm0356,-0.268031552513542
BB47nHm0357,0.182826493378097
BB47nHm0358,-0.29723801447121734
BB47nHm0365,-0.24790155629575156
BB47nHm0368,0.06906618033987258
BB47nHm0369,-0.0007636227871931069
BB47nHm0370,1.10483998920471
BB47nHm0371,1.2481426162459475
BB47nHm0375,-0.16370757208341744
BB47nHm0377,-0.13785235997441722
BB47nHm0378,-0.4541192908054902
BB47nHm0380,1.4127669789026567
BB47nHm0382,-0.18029634696673746
BB47nHm0384,0.15762986703525914
BB47nHm0385,-0.4179204148783921
BB47nHm0386,1.1554879875986201
BB47nHm0387,0.6936089964566181
BB47nHm0388,-0.6666016138629763
BB47nHm0389,0.04064203218818901
BB47nHm0391,0.11364058035872612
BB47nHm0394,1.6360859350070094
BB47nHm0395,-0.04379501174658043
BB47nHm0396,0.15404856576144685
BB47nHm0398,0.6338744405370714
BB47nHm0399,-0.008606320307036007
BB47nHm0400,0.2766150537927695
BB47nHm0402,-0.006493740091729469
BB47nHm0403,-0.04464945297479371
BB47nHm0404,-0.3468094245868519
BB47nHm0405,0.050887957681235
BB47nHm0410,0.6073083299617262
BB47nHm0412,-0.45327695981829397
BB47nHm0414,0.14795141180555502
BB47nHm0415,-0.308087440109669
BB47nHm0416,-0.5936347640040049
BB47nHm0417,0.17483038445189564
BB47nHm0418,0.06526284341121456
BB47nHm0419,-0.35647117678859197
BB47nHm0420,0.4937145158365388
BB47nHm0421,-0.22262238635153564
BB47nHm0423,0.5871618952440667
BB47nHm0424,-0.05841994022940498
BB47nHm0427,0.09734426626146393
BB47nHm0428,0.14961586905307891
BB47nHm0429,1.5893864929809045
BB47nHm0433,0.15809623094002065
BB47nHm0434,-0.23679447334766432
BB47nHm0435,-0.00860680610302312
BB47nHm0436,-0.4142900401185742
BB47nHm0438,0.1779046284974299
BB47nHm0441,0.5964192698891722
BB47nHm0442,0.15144913532120038
BB47nHm0443,0.2893301359375005
BB47nHm0444,-0.11605386226469336
BB47nHm0445,0.08988736508409502
BB47nHm0447,-0.13053601451420074
BB47nHm0448,0.7138091696608679
BB47nHm0449,-0.3008575378531216
BB47nHm0451,-0.5032262206788146
BB47nHm0452,0.9037899278115529
BB47nHm0453,0.10296226788670221
BB47nHm0454,0.19136130578214983
BB47nHm0455,0.3912637633776483
BB47nHm0456,1.6885900120986919
BB47nHm0458,-0.18441179721346915
BB47nHm0459,0.8034318229742405
BB47nHm0460,1.429878051412508
BB47nHm0461,1.100206301620395
BB47nHm0462,1.3074616533194272
BB47nHm0464,0.5296032516320889
BB47nHm0466,-0.2309217817941034
BB47nHm0467,0.541228700966463
BB47nHm0468,-0.1012656960066828
BB47nHm0469,-0.26181273275793143
BB47nHm0470,-0.3316468129487861
BB47nHm0475,0.6255776264887726
BB47nHm0476,0.8088501289138839
BB47nHm0477,0.06369125524075533
BB47nHm0478,-0.22698429441659154
BB47nHm0480,0.19952540543732192
BB47nHm0482,-0.1622329944392998
BB47nHm0484,-0.090140234502451
BB47nHm0485,-0.2945734534249098
BB47nHm0486,1.2987017251847548
BB47nHm0488,-0.0784643826393935
BB47nHm0490,0.27522352957217366
BB47nHm0491,-0.07253939447446478
BB47nHm0492,-0.39894527991779427
BB47nHm0493,0.2708677401400991
BB47nHm0494,0.778175321803905
BB47nHm0495,0.20547286495175307
BB47nHm0498,0.1547777345211636
BB47nHm0499,-0.15084478526576695
BB47nHm0500,0.5963198113585437
BB47nHm0501,0.20747168186563025
BB47nHm0502,0.08819136818571464
BB47nHm0503,-0.35154016326450455
BB47nHm0507,0.18081835941689256
BB47nHm0510,-0.5137059589183797
BB47nHm0512,2.0756568169182295
BB47nHm0514,-0.5385317599800444
BB47nHm0515,-0.1496033402086794
BB47nHm0518,0.12663702006919675
BB47nHm0520,-0.4878283596802234
BB47nHm0522,-0.2070063878644886
BB47nHm0526,-0.4600408126824994
BB47nHm0527,0.09701950242381464
BB47nHm0528,0.22185700961827787
BB47nHm0530,1.0696758873093168
BB47nHm0531,-0.7433687811652231
BB47nHm0534,0.7668756872260499
BB47nHm0535,0.8426407303165234
BB47nHm0539,0.15683093682767704
BB47nHm0540,1.5975035086364902
BB47nHm0541,-0.03148236230298932
BB47nHm0543,-0.00815290088570218
BB47nHm0544,0.5201782823301552
BB47nHm0545,0.021422915543764014
BB47nHm0548,-0.47032605977593167
BB47nHm0549,0.3874813207424137
BB47nHm0550,0.9382415654399553
BB47nHm0551,-0.402141984730554
BB47nHm0552,-0.2339352232398406
BB47nHm0553,-0.02640224907457234
BB47nHm0556,0.7354533015473361
BB47nHm0557,0.3358330542756789
BB47nHm0560,0.5343343369391444
BB47nHm0564,0.9588666075639322
BB47nHm0567,0.27508990304215414
BB47nHm0568,0.013612390342618874
BB47nHm0569,-0.6427455511269932
BB47nHm0570,0.7663173339115839
BB47nHm0572,0.43458633818338954
BB47nHm0575,0.062181219835245875
BB47nHm0576,-0.15614943100747916
BB47nHm0581,-0.4424710765044378
BB47nHm0583,-0.07273357787099484
BB47nHm0584,0.6014926341614834
BB47nHm0587,0.17631697656863177
BB47nHm0589,1.5261208008391918
BB47nHm0590,-0.2427260738296641
BB47nHm0591,-0.34959592763908837
BB47nHm0592,-0.3264856031350043
BB47nHm0593,-0.37598968644117603
BB47nHm0595,0.4116390874409589
BB47nHm0596,-0.1303674999062832
BB47nHm0598,-0.23044103881046465
BB47nHm0599,-0.14598538919871648
BBCT06,0.29916355392836064
BBM1TPd0000,0.3214272878338869
BBM1TPd0002,1.000946600210493
BBM1TPd0003,0.7135360654260392
BBM1TPd0004,0.8392103830537485
BBM1TPd0007,0.09896579730203757
BBM1TPd0009,0.807296760821979
BBM1TPd0012,1.457794673671633
BBM1TPd0015,0.18615173071490257
BBM1TPd0016,0.5183654285879956
BBM1TPd0017,0.25280165842416785
BBM1TPd0018,0.983675594504243
BBM1TPd0019,1.1506359741184429
BBM1TPd0021,0.13435354210154268
BBM1TPd0025,0.13570449101303772
BBM1TPd0026,1.13214052251267
BBM1TPd0028,0.48081020705102484
BBM1TPd0030,-0.22595552976826544
BBM1TPd0033,0.7505261106065761
BBM1TPd0034,0.2005755064257591
BBM1TPd0035,0.6652088148307834
BBM1TPd0036,0.43792585302782966
BBM1TPd0037,0.7821610351249706
BBM1TPd0038,0.39017961668735296
BBM1TPd0040,-0.06286964100219566
BBM1TPd0042,-0.538202094828758
BBM1TPd0045,-0.05631844577900223
BBM1TPd0046,0.03127032553490389
BBM1TPd0047,0.05270308332165356
BBM1TPd0050,0.09293502565286134
BBM1TPd0051,0.34802593242157726
BBM1TPd0052,-0.439373189608774
BBM1TPd0055,0.6384134345816442
BBM1TPd0059,0.25280641705645895
BBM1TPd0060,1.1586942524880524
BBM1TPd0061,0.08911177013277208
BBM1TPd0064,0.09500261567724796
BBM1TPd0065,0.4986881396706513
BBM1TPd0066,0.17420268947945175
BBM1TPd0070,0.5780525385222145
BBM1TPd0072,0.5255140752444496
BBM1TPd0074,0.20526514582824185
BBM1TPd0075,0.44592607955960273
BBM1TPd0076,-0.17025994099273947
BBM1TPd0078,-0.08283314084687544
BBM1TPd0079,1.13126385524346
BBM1TPd0082,0.7465119284097129
BBM1TPd0083,0.29555381036657097
BBM1TPd0085,0.5491439975669823
BBM1TPd0087,0.6970454046097767
BBM1TPd0091,1.3670985108897649
BBM1TPd0094,1.0549680195426367
BBM1TPd0095,0.41160059320604375
BBM1TPd0096,1.3440950554338604
BBM1TPd0097,0.7531904433257918
BBM1TPd0104,0.251165724951397
BBM1TPd0107,0.1785839650758237
BBM1TPd0108,0.5004249108516755
BBM1TPd0110,0.5673563648891059
BBM1TPd0111,0.7896525552979725
BBM1TPd0112,0.8846903738860157
BBM1TPd0114,-0.36401020375478504
BBM1TPd0116,0.624644157800594
BBM1TPd0117,0.3912354554567972
BBM1TPd0118,1.399599010600609
BBM1TPd0120,0.3991531077862571
BBM1TPd0122,1.3840528888020986
BBM1TPd0123,1.072222404534359
BBM1TPd0127,0.11401883356712803
BBM1TPd0128,0.38192681827762454
BBM1TPd0130,0.6787265695561803
BBM1TPd0131,0.23377764697802
BBM1TPd0132,0.2810799050179163
BBM1TPd0133,0.5466329047138141
BBM1TPd0136,1.0294624623130817
BBM1TPd0138,1.1587625095835754
BBM1TPd0139,-0.045126631629881696
BBM1TPd0140,0.8862179726398682
BBM1TPd0142,0.7580591563027586
BBM1TPd0143,0.11386513720816357
BBM1TPd0144,0.9047345626257101
BBM1TPd0146,1.7414420702632356
BBM1TPd0148,1.0355744092846533
BBM1TPd0150,0.6704638314029266
BBM1TPd0157,1.523976590629146
BBM1TPd0159,0.521747148866286
BBM1TPd0160,-0.4093886600675395
BBM1TPd0161,0.25702640031880614
BBM1TPd0165,0.3787454420763488
BBM1TPd0166,0.0020970049018556075
BBM1TPd0167,-0.1254495763949538
BBM1TPd0175,0.11867518483329462
BBM1TPd0177,-0.03431209587755558
BBM1TPd0178,0.4232018054114323
BBM1TPd0179,0.6214211606647695
BBM1TPd0180,0.41020900511427505
BBM1TPd0188,-0.02223145936927744
BBM1TPd0189,-0.09207587494176254
BBM1TPd0191,0.523972127740171
BBM1TPd0194,0.044309055669320765
BBM1TPd0195,1.0694589588348127
BBM1TPd0196,-0.09471343867364532
BBM1TPd0198,0.027607670640057726
BBM1TPd0201,1.1840457787878602
BBM1TPd0202,1.0970574290550628
BBM1TPd0203,0.2719582396822476
BBM1TPd0207,0.13224807626390941
BBM1TPd0208,0.33934980846868856
BBM1TPd0209,1.0567175825138782
BBM1TPd0210,0.6534834994469749
BBM1TPd0213,0.7231441780221836
BBM1TPd0214,0.9792852118454249
BBM1TPd0215,-0.26204132635586946
BBM1TPd0217,1.16763608016202
BBM1TPd0221,0.3833891625272841
BBM1TPd0225,0.3188409052486324
BBM1TPd0226,1.373803368242862
BBM1TPd0227,-0.24026916740985532
BBM1TPd0228,0.37012198137436203
BBM1TPd0229,0.16274984362560938
BBM1TPd0231,-0.31660856816500127
BBM1TPd0232,0.36849310571064253
BBM1TPd0235,0.5006358326529927
BBM1TPd0236,0.4984369907739168
BBM1TPd0238,0.4207292184888526
BBM1TPd0239,0.5545362285547561
BBM1TPd0241,0.6857959248035134
BBM1TPd0246,0.3665289468930579
BBM1TPd0248,0.7935131260214682
BBM1TPd0249,-0.17022475499923265
BBM1TPd0255,0.9141559117701237
BBM1TPd0258,-0.0677160683625155
BBM1TPd0263,0.42857879383415476
BBM1TPd0264,0.20738857765627258
BBM1TPd0267,0.2431102657892254
BBM1TPd0270,0.9885238880560745
BBM1TPd0271,-0.017308071685082575
BBM1TPd0272,0.5652087473176195
BBM1TPd0275,1.3820921480749802
BBM1TPd0276,0.7815301564817524
BBM1TPd0277,0.26016100708763595
BBM1TPd0278,0.20451041780066317
BBM1TPd0279,1.3217080046975096
BBM1TPd0281,0.8868878397263997
BBM1TPd0284,0.11246625927421208
BBM1TPd0286,-0.052966253687274124
BBM1TPd0287,0.2635289925692147
BBM1TPd0289,-0.24671352824553336
BBM1TPd0292,-0.3030195376656064
BBM1TPd0294,-0.00590663348154621
BBM1TPd0298,-0.011609220878406058
BBM1TPd0299,-0.1995985480172685
BBM1TPd0301,-0.25124966163471535
BBM1TPd0304,0.6022422646569711
BBM1TPd0307,0.7639832326961262
BBM1TPd0308,1.5924521944847962
BBM1TPd0313,0.04963214078949775
BBM1TPd0318,0.9581396575759769
BBM1TPd0319,0.36753349706520927
BBM1TPd0322,-0.49436578666241354
BBM1TPd0326,0.11179067922179768
BBM1TPd0327,1.0566971268704686
BBM1TPd0331,0.8301807190267113
BBM1TPd0332,0.29605401777349694
BBM1TPd0334,0.4438971433342696
BBM1TPd0336,0.34665105285754927
BBM1TPd0340,0.7527948763308019
BBM1TPd0341,0.010538635240545135
BBM1TPd0343,0.21453189366882863
BBM1TPd0347,-0.42128954069832963
BBM1TPd0350,0.9286247554815691
BBM1TPd0352,0.43242147146427135
BBM1TPd0353,0.5598831329646458
BBM1TPd0356,0.7236223084837812
BBM1TPd0357,0.08598483214832622
BBM1TPd0358,1.0524362839014494
BBM1TPd0360,1.162742933423902
BBM1TPd0361,0.5318607438971383
BBM1TPd0362,0.6254784382998183
BBM1TPd0363,-0.11663726342819149
BBM1TPd0366,1.5183029183867893
BBM1TPd0367,0.3898672120339358
BBM1TPd0368,1.3466352570143962
BBM1TPd0369,1.470962297124751
BBM1TPd0370,0.6142559685997435
BBM1TPd0371,-0.14882119701027455
BBM1TPd0374,1.6988334370522022
BBM1TPd0375,0.9286167981009952
BBM1TPd0378,0.5885411705500705
BBM1TPd0382,0.9430891704819602
BBM1TPd0386,1.023695675873904
BBM1TPd0387,1.2755151178512285
BBM1TPd0389,0.13382376582340005
BBM1TPd0391,0.8316339672740728
BBM1TPd0393,0.08973410916387178
BBM1TPd0396,0.6931367771265845
BBM1TPd0400,0.5010662549520876
BBM1TPd0402,0.08310992950238084
BBM1TPd0403,0.4504752197641919
BBM1TPd0404,-0.03253623349251203
BBM1TPd0405,1.2287266652241633
BBM1TPd0406,1.3665622684239092
BBM1TPd0408,-0.18747847313479915
BBM1TPd0411,1.4061161071086201
BBM1TPd0413,0.5592422691297174
BBM1TPd0414,0.7120298356401868
BBM1TPd0415,0.1488436937504526
BBM1TPd0418,0.2953884755583044
BBM1TPd0419,0.28863163949925413
BBM1TPd0420,0.39841334280997226
BBM1TPd0424,1.553175528247462
BBM1TPd0426,0.241100812567474
BBM1TPd0427,0.15940694904504932
BBM1TPd0430,0.521169345522088
BBM1TPd0435,0.7708692148533388
BBM1TPd0440,-0.21948754500565934
BBM1TPd0442,0.24570840929651402
BBM1TPd0444,0.3332947728639073
BBM1TPd0446,0.6806337603120873
BBM1TPd0448,0.5670060453686362
BBM1TPd0452,-0.0674486973895444
BBM1TPd0453,-0.17105283942879126
BBM1TPd0456,0.47610053330744684
BBM1TPd0458,0.9468623603552769
BBM1TPd0459,0.8170341832976988
BBM1TPd0463,0.3120488308853121
BBM1TPd0464,0.14610830561006055
BBM1TPd0466,0.10412271656285815
BBM1TPd0468,0.46675396383293627
BBM1TPd0470,0.30933378248088167
BBM1TPd0472,0.014980663926223152
BBM1TPd0477,-0.030116693094723743
BBM1TPd0480,1.0028403458946042
BBM1TPd0485,-0.1877858293906924
BBM1TPd0486,0.21400419752866445
BBM1TPd0491,0.6066871762300774
BBM1TPd0493,0.6683501333213671
BBM1TPd0494,0.028828771441652558
BBM1TPd0495,1.1802799119767229
BBM1TPd0496,0.2178741585457109
BBM1TPd0498,1.3487905094229462
BBM1TPd0499,-0.0529049732858474
BBM1TPd0500,0.1433563353899866
BBM1TPd0501,0.23521594969984866
BBM1TPd0502,-0.12867939622645114
BBM1TPd0504,1.0718302554117909
BBM1TPd0508,-0.14697148417573813
BBM1TPd0509,0.41494854922055935
BBM1TPd0510,1.439426651954098
BBM1TPd0516,1.0872881835888364
BBM1TPd0517,-0.24472989007486942
BBM1TPd0518,0.3566463767982988
BBM1TPd0519,1.5523909025540088
BBM1TPd0523,1.2269379717257616
BBM1TPd0524,0.44713559823400795
BBM1TPd0526,0.41607908463269716
BBM1TPd0528,0.8776168341182864
BBM1TPd0531,0.5854600335199327
BBM1TPd0532,0.44091109215444035
BBM1TPd0533,-0.39281287471676807
BBM1TPd0536,1.4210961791210774
BBM1TPd0537,-0.1817963443590626
BBM1TPd0538,0.9239789948544233
BBM1TPd0539,-0.019895780469706182
BBM1TPd0541,-0.20407011340626655
BBM1TPd0542,0.2092768635411934
BBM1TPd0546,1.4146617875031855
BBM1TPd0547,0.4021046609155863
BBM1TPd0549,1.2122649075165235
BBM1TPd0550,1.354323074838653
BBM1TPd0551,-0.07119282446800447
BBM1TPd0555,0.768858532341557
BBM1TPd0556,0.9114399880918566
BBM1TPd0557,0.9063166710944917
BBM1TPd0558,0.8530734721983805
BBM1TPd0560,1.3017423982292495
BBM1TPd0561,0.29726139318678174
BBM1TPd0563,0.7151056694866633
BBM1TPd0566,0.6127690876213948
BBM1TPd0568,0.025696380982018513
BBM1TPd0570,-0.06741488486385713
BBM1TPd0571,0.01959765408307138
BBM1TPd0572,2.0082590465760397
BBM1TPd0574,0.8051714114727777
BBM1TPd0577,0.40691612313032954
BBM1TPd0581,0.04546322224879714
BBM1TPd0584,0.5848251570510026
BBM1TPd0586,-0.3157439060036168
BBM1TPd0590,0.7108608044830449
BBM1TPd0592,0.42047155369266437
BBM1TPd0593,0.05156972997198371
BBM1TPm0001,1.0352694380973657
BBM1TPm0003,1.3617645343856295
BBM1TPm0005,-0.2347030228598138
BBM1TPm0006,0.34415346408367087
BBM1TPm0007,0.23113574175280038
BBM1TPm0008,0.16881091957831856
BBM1TPm0009,0.9528455991305739
BBM1TPm0010,0.012359581599863168
BBM1TPm0012,2.382548273322907
BBM1TPm0014,0.27454460903229205
BBM1TPm0015,0.3240613867852671
BBM1TPm0016,0.09079638094459364
BBM1TPm0017,0.7007560448074438
BBM1TPm0018,0.8368780941452074
BBM1TPm0019,1.3625804695678385
BBM1TPm0020,1.166166688808049
BBM1TPm0021,0.5810931665837173
BBM1TPm0022,0.31628774944147114
BBM1TPm0023,1.046608446042786
BBM1TPm0025,0.6738391134480385
BBM1TPm0026,0.2340585875444685
BBM1TPm0029,1.3295504901507438
BBM1TPm0031,0.7144538869226692
BBM1TPm0032,1.373926151661905
BBM1TPm0033,0.3196422990164672
BBM1TPm0034,1.2466228911712873
BBM1TPm0036,1.3402126284631983
BBM1TPm0037,0.23064280563214362
BBM1TPm0039,0.642872417510219
BBM1TPm0040,-0.013496323086565502
BBM1TPm0041,0.1230563926560236
BBM1TPm0042,0.5371109824911549
BBM1TPm0043,0.3089387320078196
BBM1TPm0045,0.04826481284557259
BBM1TPm0048,0.14129212808086497
BBM1TPm0049,0.9448992136488075
BBM1TPm0051,0.02756739740987804
BBM1TPm0052,-0.11880294531169297
BBM1TPm0053,0.2812624995826058
BBM1TPm0055,0.46496801725137504
BBM1TPm0059,0.7283976579966986
BBM1TPm0062,1.9724455610155247
BBM1TPm0068,0.05277699572395774
BBM1TPm0069,0.5674929585303832
BBM1TPm0070,1.606971479598427
BBM1TPm0071,-0.36262022348368317
BBM1TPm0072,0.03911007657502336
BBM1TPm0076,-0.039013578266212504
BBM1TPm0079,0.361986758805572
BBM1TPm0085,1.3929474615949775
BBM1TPm0086,0.4505448695050892
BBM1TPm0091,1.133924105135903
BBM1TPm0092,0.7189664368652263
BBM1TPm0093,0.941842205971689
BBM1TPm0094,1.59303620721812
BBM1TPm0095,1.0764647248785622
BBM1TPm0096,1.6162276740984223
BBM1TPm0097,1.251294982388531
BBM1TPm0098,0.30696823492397884
BBM1TPm0101,-0.16264286187136978
BBM1TPm0103,0.5610891732533404
BBM1TPm0104,1.6581637653905172
BBM1TPm0105,1.2486769499595964
BBM1TPm0106,-0.0933253179330608
BBM1TPm0107,0.3692052563930285
BBM1TPm0110,0.8788087761371025
BBM1TPm0111,0.6932643203597476
BBM1TPm0112,1.2447088494121987
BBM1TPm0115,1.0632498504806056
BBM1TPm0116,1.2790407315046093
BBM1TPm0118,1.3524926046365866
BBM1TPm0119,1.0832048527476739
BBM1TPm0120,0.13958031663898604
BBM1TPm0121,-0.20349612223331606
BBM1TPm0122,1.0258165499163892
BBM1TPm0123,1.1363571592145696
BBM1TPm0124,0.8001389015858049
BBM1TPm0126,0.26799888817361767
BBM1TPm0128,0.20474050426277032
BBM1TPm0129,1.4187867048340825
BBM1TPm0130,1.700655583649733
BBM1TPm0131,0.6604429350630796
BBM1TPm0132,0.9669007253815635
BBM1TPm0133,1.5821265326207783
BBM1TPm0135,-0.047720195368706
BBM1TPm0136,0.19165818029183398
BBM1TPm0137,1.1586888827555186
BBM1TPm0139,0.18330539285609906
BBM1TPm0140,1.226671660733815
BBM1TPm0142,0.05927853296289364
BBM1TPm0143,0.18523341145202887
BBM1TPm0144,0.7235904721481934
BBM1TPm0145,1.4621557658518523
BBM1TPm0146,1.7361326917119886
BBM1TPm0147,0.1094115271324959
BBM1TPm0149,1.2153323335751904
BBM1TPm0150,1.6679641350363752
BBM1TPm0151,1.2712222207884807
BBM1TPm0152,0.279744378995157
BBM1TPm0154,0.14666252868001306
BBM1TPm0156,-0.03081299398829184
BBM1TPm0157,1.0757996749799819
BBM1TPm0158,-0.06574688770917675
BBM1TPm0159,0.6647185166082434
BBM1TPm0161,0.08959322621396563
BBM1TPm0162,0.08036320342698416
BBM1TPm0163,0.7998795879826119
BBM1TPm0165,0.1557414740074645
BBM1TPm0167,0.8029527171813741
BBM1TPm0168,-0.0039788335822069105
BBM1TPm0169,-0.09713279099395657
BBM1TPm0170,1.5947900229714953
BBM1TPm0171,0.05917456588389093
BBM1TPm0172,0.6572416594592353
BBM1TPm0173,0.12078402438625467
BBM1TPm0174,0.5662041484964775
BBM1TPm0175,0.481305554857737
BBM1TPm0176,0.7423007228744801
BBM1TPm0179,0.21768430171697203
BBM1TPm0181,0.6283673738028429
BBM1TPm0182,0.3359070780681426
BBM1TPm0185,0.0039602822662769405
BBM1TPm0187,1.2984759690366516
BBM1TPm0189,0.5703848326136731
BBM1TPm0191,-0.0871114920386308
BBM1TPm0193,1.1665502381969266
BBM1TPm0194,0.17800679624695673
BBM1TPm0195,1.586414051830388
BBM1TPm0196,0.40446525064350564
BBM1TPm0198,1.224595876515445
BBM1TPm0199,0.3583367514040645
BBM1TPm0200,1.1542424920588106
BBM1TPm0201,1.6970564311255987
BBM1TPm0202,0.6132940409484384
BBM1TPm0206,0.53132518891339
BBM1TPm0207,0.9852688966336708
BBM1TPm0209,1.2834568336757068
BBM1TPm0210,0.2085353019088099
BBM1TPm0211,0.35975362731500404
BBM1TPm0213,1.3660972558816056
BBM1TPm0215,1.329787235813622
BBM1TPm0216,0.23912640386466635
BBM1TPm0219,1.4054409258741807
BBM1TPm0220,0.4070313440391198
BBM1TPm0221,0.29845171393564635
BBM1TPm0222,-0.22039486987280751
BBM1TPm0224,1.2498299042441015
BBM1TPm0226,1.7142093807111132
BBM1TPm0227,0.5599164137084929
BBM1TPm0228,0.10821431372060752
BBM1TPm0229,1.5647564464404684
BBM1TPm0231,1.763428792100685
BBM1TPm0233,0.6977594164720405
BBM1TPm0234,0.15061056238867995
BBM1TPm0235,0.5093097106391626
BBM1TPm0238,0.8004412484821399
BBM1TPm0240,0.39311556681896687
BBM1TPm0241,0.345361757195794
BBM1TPm0242,-0.2376202511623809
BBM1TPm0245,1.5469427514393677
BBM1TPm0246,0.745977705946427
BBM1TPm0247,0.2570219775827412
BBM1TPm0249,0.20609824431681206
BBM1TPm0251,0.6057763408812241
BBM1TPm0253,0.6267994893444754
BBM1TPm0254,0.32619850038108356
BBM1TPm0255,0.47703445092712504
BBM1TPm0256,0.42306041237071546
BBM1TPm0257,0.6516188957732558
BBM1TPm0258,1.265728294870595
BBM1TPm0259,1.0059146982509573
BBM1TPm0260,1.1456400859262503
BBM1TPm0261,0.5248193273055239
BBM1TPm0262,1.4767630728710084
BBM1TPm0263,0.24473525810341254
BBM1TPm0264,1.1625026298678276
BBM1TPm0266,-0.2089066414457758
BBM1TPm0268,0.28973298060612496
BBM1TPm0269,0.8364067587968074
BBM1TPm0270,0.3024853563416235
BBM1TPm0271,-0.19524435069511673
BBM1TPm0272,1.6595204064315805
BBM1TPm0273,-0.026339630310333515
BBM1TPm0275,1.101279691751322
BBM1TPm0276,0.9020659544525125
BBM1TPm0278,0.8197088336924792
BBM1TPm0279,1.5533587264058455
BBM1TPm0280,0.5819210809866797
BBM1TPm0281,0.8211469129478408
BBM1TPm0282,0.09879427969699825
BBM1TPm0284,1.2419682475340192
BBM1TPm0285,1.3273836262760073
BBM1TPm0286,0.27974001805106563
BBM1TPm0287,0.7563081162929355
BBM1TPm0288,-0.27057935384125864
BBM1TPm0290,-0.0316435217233421
BBM1TPm0291,1.3553013002058019
BBM1TPm0293,0.06902341378757046
BBM1TPm0294,-0.07442327522775895
BBM1TPm0295,0.9881459967670462
BBM1TPm0296,0.5733873442315498
BBM1TPm0297,0.14748595369641082
BBM1TPm0298,0.3198458236267068
BBM1TPm0301,-0.3623491113073865
BBM1TPm0305,1.6053658159872848
BBM1TPm0307,1.9049617496798343
BBM1TPm0308,1.2990893765472802
BBM1TPm0310,-0.1629686364800437
BBM1TPm0311,1.1760474065177067
BBM1TPm0315,1.29521614328333
BBM1TPm0316,0.624627767063282
BBM1TPm0317,0.25434619700210276
BBM1TPm0320,0.28897061971542887
BBM1TPm0321,1.545204489638505
BBM1TPm0322,0.7488190878999996
BBM1TPm0323,0.2553028383007904
BBM1TPm0324,-0.17166064540029152
BBM1TPm0325,0.23535240289223028
BBM1TPm0326,0.8948777487433975
BBM1TPm0329,0.4972945657873382
BBM1TPm0331,0.16498803100025838
BBM1TPm0332,0.4635074361369923
BBM1TPm0333,0.2838883316009587
BBM1TPm0334,-0.08059780940805773
BBM1TPm0336,1.5500036712912988
BBM1TPm0338,1.0665224006188394
BBM1TPm0339,1.1237646765013831
BBM1TPm0340,0.830351045403114
BBM1TPm0341,1.0462776275606043
BBM1TPm0342,-0.18528491037567862
BBM1TPm0343,1.5383257431062307
BBM1TPm0344,-0.275169713077785
BBM1TPm0345,1.4097301337685901
BBM1TPm0347,1.4421548169701761
BBM1TPm0349,-0.16059662323797957
BBM1TPm0350,0.3310355560154554
BBM1TPm0351,0.6185833675743336
BBM1TPm0352,1.588619580328151
BBM1TPm0357,1.0329438091812828
BBM1TPm0359,0.74485394459308
BBM1TPm0360,0.43151371309997133
BBM1TPm0361,1.5844912077471531
BBM1TPm0362,2.0422343863942114
BBM1TPm0363,0.9433126966893701
BBM1TPm0364,0.8675819188824527
BBM1TPm0366,1.4704521604628562
BBM1TPm0367,0.9609253839888426
BBM1TPm0369,1.5475704595383712
BBM1TPm0370,1.4108569631785974
BBM1TPm0371,0.7920518547941312
BBM1TPm0374,1.473352968665497
BBM1TPm0375,1.3746066291378911
BBM1TPm0377,1.9320096929534667
BBM1TPm0378,1.2566814488531286
BBM1TPm0379,-0.21326287294605606
BBM1TPm0382,0.821307317554353
BBM1TPm0383,0.09458037305529293
BBM1TPm0385,0.4746874257421637
BBM1TPm0387,0.9444104788571945
BBM1TPm0388,1.494849363524308
BBM1TPm0389,-0.2876777209999962
BBM1TPm0390,0.43213299134096744
BBM1TPm0391,-0.04802205922414294
BBM1TPm0393,0.6302927946605245
BBM1TPm0394,-0.14230849114075966
BBM1TPm0395,0.9294505927619594
BBM1TPm0396,1.1079061580202432
BBM1TPm0399,0.5239712519664544
BBM1TPm0400,-0.23008843478099172
BBM1TPm0401,0.8992840284764787
BBM1TPm0403,0.020647838268382245
BBM1TPm0404,0.9471158994219498
BBM1TPm0405,-0.1516886420656947
BBM1TPm0406,1.1238484588505755
BBM1TPm0408,0.7303854667763822
BBM1TPm0409,0.30197057773793734
BBM1TPm0410,-0.017460246822080805
BBM1TPm0411,-0.042775066198795175
BBM1TPm0412,1.4725293501373065
BBM1TPm0413,0.07460099863864786
BBM1TPm0414,0.6587275756263619
BBM1TPm0417,-0.10002961676515466
BBM1TPm0419,0.4959334990649404
BBM1TPm0421,0.26134645758026065
BBM1TPm0423,1.3487414176679677
BBM1TPm0424,0.4538499745559646
BBM1TPm0425,1.7938921614761862
BBM1TPm0426,0.024076413235295448
BBM1TPm0429,1.124362931976901
BBM1TPm0430,1.246643635697303
